layer,from_account,to_account,amount,case_id
4,A528517,A415470,184903.31,C86
1,A271799,A355093,40906.1,C93
5,A974261,A948905,184130.45,C22
5,A565848,A271926,95985.2,C191
5,A196176,A622808,167565.01,C169
5,A225621,A127390,102182.13,C119
4,A455221,A494038,127991.83,C79
3,A204919,A320173,69096.65,C191
5,A550300,A429001,74423.2,C121
2,A376076,A292456,116073.02,C154
5,A386854,A149345,138222.47,C65
4,A610638,A482212,59961.34,C158
5,A222012,A132948,91522.15,C36
4,A389808,A754062,43723.57,C9
4,A649901,A635348,167537.47,C142
2,A344942,A677617,195236.59,C82
2,A678760,A533987,99962.6,C106
3,A244659,A613797,77610.17,C44
1,A488449,A862051,41277.33,C179
3,A490065,A721858,189088.96,C144
4,A969020,A619210,88744.15,C74
5,A260040,A863000,132552.49,C130
2,A629698,A434977,87805.51,C29
1,A215286,A510031,138394.71,C109
1,A768367,A362477,130593.12,C136
2,A875321,A913779,47074.95,C179
4,A190334,A177621,197539.59,C36
3,A396757,A468019,14990.65,C65
2,A559839,A364542,126460.51,C123
3,A297285,A361662,98801.89,C138
4,A253501,A234001,180332.39,C158
3,A512024,A307005,138834.96,C72
2,A303507,A457899,7158.08,C81
5,A608718,A890260,179720.22,C23
4,A978361,A704096,79470.34,C96
3,A223332,A536470,66877.88,C76
3,A911588,A704605,179910.92,C51
4,A932364,A374262,130431.72,C55
5,A667893,A157437,162026.67,C120
5,A187749,A282200,168324.45,C70
5,A849989,A825472,161945.93,C156
5,A403042,A734612,199955.04,C37
4,A413354,A208616,142778.42,C165
5,A434626,A954007,91661.77,C150
2,A529706,A458446,136673.56,C82
1,A996811,A547256,127727.57,C156
1,A773613,A343129,172566.55,C157
4,A174380,A766477,154117.03,C43
3,A951804,A124792,14016.09,C83
1,A132847,A951089,70534.04,C135
2,A688765,A432360,151580.81,C147
3,A839681,A509869,121569.42,C51
1,A386577,A495056,95776.11,C54
5,A774791,A647472,144318.79,C104
1,A448758,A928946,32013.65,C120
1,A358693,A866276,193659.31,C28
2,A302484,A563099,54563.71,C184
2,A139047,A327706,24304.11,C67
1,A719019,A166373,160835.6,C153
2,A539172,A630473,96037.65,C108
2,A407512,A156283,39927.43,C112
3,A415887,A301815,144032.66,C72
3,A936923,A385303,54280.16,C111
4,A217190,A984888,61719.36,C108
3,A909236,A825834,162722.47,C78
3,A828737,A842341,38181.58,C57
5,A568095,A842064,37782.56,C21
5,A928231,A350188,125057.4,C59
3,A851349,A964684,14750.46,C108
1,A841211,A638979,125518.38,C136
5,A769292,A684576,17087.66,C154
4,A900075,A666014,173482.05,C77
1,A875734,A507427,91742.57,C179
4,A655385,A817498,49680.89,C3
3,A459411,A201017,142116.73,C97
4,A596583,A824871,92158.88,C33
3,A857821,A156874,26951.84,C78
5,A516414,A719544,140451.62,C179
1,A459198,A706135,20172.71,C95
2,A617100,A870354,62908.38,C64
3,A261794,A547070,45220.98,C194
1,A644175,A966131,34688.26,C132
2,A429546,A191370,33584.32,C191
3,A422954,A708343,11359.7,C160
3,A491013,A920268,77429.69,C174
2,A567036,A374409,169477.16,C105
4,A619522,A974024,118681.6,C60
4,A941524,A640938,121906.83,C64
5,A273956,A447511,9938.81,C27
1,A634194,A892046,158753.3,C74
3,A235123,A268468,77744.38,C154
5,A978459,A828665,27767.89,C37
3,A455357,A719678,54605.84,C110
5,A137076,A390313,162725.99,C143
4,A285924,A593342,54263.28,C161
3,A410999,A338574,52112.25,C121
2,A886126,A786636,131272.14,C134
5,A547585,A448759,18266.16,C195
1,A947962,A469006,28626.25,C32
1,A373806,A335683,115705.67,C138
2,A818563,A232049,36045.26,C185
2,A613373,A176161,147395.16,C56
3,A565804,A965035,67415.64,C16
3,A820570,A326368,53686.27,C36
1,A108122,A265793,131714.72,C67
4,A430237,A535479,127688.53,C22
2,A251724,A602943,192948.03,C57
1,A517236,A473685,192526.11,C57
5,A842512,A650500,26856.05,C26
1,A150396,A785479,131594.31,C95
3,A274384,A242501,147842.88,C120
2,A415725,A583366,130285.71,C133
5,A876572,A392037,17618.95,C40
5,A739246,A651231,95998.25,C40
5,A803451,A764802,118539.56,C182
5,A803582,A616817,79443.89,C15
5,A300518,A114003,165282.97,C108
2,A403682,A164047,69629.69,C155
3,A179987,A542587,104435.57,C12
5,A701792,A142545,71415.78,C78
3,A306065,A163429,99799.68,C76
3,A106907,A396136,114028.54,C74
3,A384217,A509737,64444.39,C58
4,A177036,A143926,136462.96,C184
3,A453464,A502266,48771.67,C41
5,A721689,A598913,158291.6,C188
3,A749980,A711471,135102.72,C35
1,A319432,A248685,8713.18,C56
3,A148277,A101823,67562.98,C176
4,A631109,A777737,94397.29,C128
5,A850980,A788038,76453.73,C97
2,A874009,A772201,181664.96,C135
4,A717363,A859524,55338.52,C119
3,A235822,A312048,100347.18,C9
3,A987737,A524529,21866.15,C166
2,A596765,A361792,165047.75,C26
5,A608414,A877059,162051.27,C13
3,A402519,A935649,44079.75,C64
1,A313928,A723391,122611.6,C170
5,A127604,A645866,168256.16,C32
1,A413687,A809724,52632.2,C9
1,A163512,A837948,124306.39,C79
1,A795317,A483536,54030.09,C130
5,A350427,A210614,15431.87,C82
3,A287954,A867846,93966.29,C163
3,A200908,A447636,167322.9,C37
4,A250275,A509350,88470.59,C170
3,A674021,A223454,39573.47,C142
5,A984883,A739138,101921.58,C52
3,A252292,A319509,42838.49,C88
2,A912682,A693251,18033.16,C193
5,A525002,A339032,65539.67,C27
5,A833989,A108771,170717.17,C108
1,A317535,A480503,37968.06,C23
2,A398221,A892864,84236.57,C160
5,A711198,A393720,69994.91,C190
3,A955724,A658931,58699.9,C70
3,A974079,A790853,179209.85,C149
2,A500177,A253920,192300.54,C127
1,A309971,A101836,5172.08,C44
2,A568065,A295103,99795.83,C29
3,A600372,A223396,149173.4,C15
5,A611089,A324334,107814.32,C145
4,A245202,A122159,155337.67,C33
5,A219564,A954259,87351.38,C133
4,A464609,A521793,83657.78,C188
3,A786640,A503422,59590.45,C163
1,A160755,A814498,40351.0,C176
5,A829876,A171141,184428.13,C56
3,A554123,A855085,78747.76,C62
5,A252823,A875337,161572.94,C30
5,A114910,A286154,47513.94,C128
2,A335661,A880000,91739.83,C55
5,A451676,A904291,114449.87,C112
1,A790533,A554432,162519.63,C67
5,A200712,A374877,189276.93,C153
1,A560530,A298491,61461.17,C50
3,A474655,A782932,133710.55,C89
5,A783471,A807669,75062.49,C116
3,A864905,A880457,31595.91,C142
4,A903000,A829474,100275.81,C192
3,A702454,A850185,28128.97,C112
5,A721292,A299130,53241.43,C189
2,A947457,A871489,191183.4,C68
4,A654167,A698552,56964.11,C91
3,A173778,A925489,109148.74,C100
1,A960923,A221492,59243.1,C190
3,A315303,A894429,101687.09,C47
1,A592477,A208987,55986.12,C30
1,A911049,A518824,198302.44,C160
4,A854433,A751738,115133.68,C12
5,A737436,A550154,157156.45,C59
4,A817627,A440071,195326.09,C169
1,A527196,A416081,60503.7,C190
4,A676032,A453602,71928.54,C200
4,A509243,A946916,113952.16,C9
2,A995086,A813133,128193.5,C191
3,A427378,A121220,49856.84,C35
3,A334869,A895738,164241.55,C94
3,A405006,A372342,145893.71,C116
3,A378601,A242889,185403.6,C5
1,A256373,A620114,39020.47,C29
1,A310237,A135937,78444.48,C104
3,A983631,A402968,123328.45,C179
3,A768276,A145182,15574.86,C29
5,A443740,A450929,171739.91,C191
4,A696708,A802493,161852.14,C75
3,A315769,A388838,111625.14,C44
2,A765716,A197396,132210.58,C4
3,A337376,A983412,14549.14,C151
3,A766684,A814403,87838.33,C83
4,A227139,A818500,178198.17,C65
4,A608965,A158181,110094.13,C40
1,A410573,A236684,48438.1,C72
4,A533262,A916947,167706.61,C30
1,A101403,A121438,126555.58,C192
5,A992926,A531017,128389.84,C169
4,A652093,A226677,180830.4,C196
1,A824360,A595531,92996.42,C123
3,A345659,A243041,29027.0,C153
5,A195927,A875022,50194.71,C49
1,A117095,A678728,162564.91,C129
2,A218221,A571950,175200.69,C99
2,A884846,A448671,88268.23,C83
1,A321450,A693239,159220.45,C78
4,A189185,A840523,45622.45,C180
4,A202844,A588352,117728.6,C139
1,A569600,A898058,115015.28,C18
2,A969875,A896421,9217.85,C49
3,A592564,A149287,28950.7,C134
5,A207957,A465774,22854.17,C157
2,A768972,A329573,189271.11,C70
3,A908920,A402998,24924.11,C183
5,A142257,A535426,85104.07,C161
5,A185682,A126703,26457.98,C24
3,A227597,A917896,177165.97,C29
3,A676001,A236188,92782.85,C74
1,A713893,A907222,195621.48,C196
1,A721043,A113177,74085.06,C179
1,A679481,A365529,85127.73,C181
2,A699174,A800638,67015.88,C141
4,A521859,A197785,133000.42,C28
2,A442171,A486082,77262.29,C77
3,A131704,A737031,44498.39,C173
2,A960398,A128640,90339.26,C31
1,A128734,A506266,96093.09,C180
3,A647600,A293016,45277.76,C60
3,A297279,A935200,172354.15,C107
5,A520221,A539121,140903.58,C46
2,A609319,A306870,140341.77,C31
5,A980878,A371785,27726.67,C80
4,A732964,A482468,13076.17,C161
3,A738115,A620887,91206.92,C30
2,A944906,A390852,195592.73,C81
4,A492485,A235694,110424.93,C91
2,A580296,A667684,185596.28,C186
1,A930419,A589188,154532.51,C54
2,A854811,A173573,21084.49,C45
2,A186164,A706232,45811.93,C151
2,A503290,A645005,144067.15,C49
5,A249882,A455814,135055.22,C193
5,A239094,A880708,106368.83,C84
1,A689962,A951019,92532.66,C121
5,A531099,A351688,84965.13,C19
4,A659255,A307459,132805.46,C179
2,A659423,A956558,61534.95,C160
4,A576980,A302878,68832.71,C186
4,A469054,A694775,125539.23,C73
3,A794588,A846308,166280.52,C130
3,A181239,A603290,47760.8,C53
5,A289056,A954500,156460.65,C16
1,A285906,A361006,161870.58,C116
2,A820676,A967749,175955.73,C137
4,A383291,A791805,6604.85,C78
1,A237737,A680183,97335.48,C60
3,A107562,A751232,34231.08,C20
3,A845353,A363100,11051.55,C97
3,A192541,A339218,75858.72,C56
1,A775985,A215912,5027.45,C54
3,A904772,A716292,189273.51,C107
3,A389304,A243439,80029.63,C27
2,A712229,A786549,40984.79,C148
5,A424788,A135763,153487.25,C157
3,A190974,A654107,76674.0,C70
3,A627725,A649518,85725.49,C47
1,A536913,A894976,127183.64,C84
5,A511027,A640211,65881.14,C195
3,A515237,A832462,179287.99,C135
1,A702138,A173284,163727.63,C172
5,A182004,A935455,32818.19,C160
3,A494592,A349026,181320.97,C127
4,A862019,A141798,120243.72,C193
5,A180587,A284739,186785.03,C53
2,A697905,A936962,155790.64,C183
2,A904857,A766281,116646.56,C40
4,A501001,A876302,24933.66,C165
5,A105842,A666560,46675.06,C30
3,A850225,A401289,34790.38,C58
4,A622662,A587628,76183.87,C96
4,A959847,A948756,161598.99,C35
1,A148207,A985848,42957.02,C115
3,A771097,A760378,186366.81,C64
5,A110904,A231010,101981.72,C108
3,A498162,A511566,73146.21,C17
4,A324090,A195586,85796.94,C95
2,A950723,A869574,55778.71,C150
4,A936174,A439038,43335.69,C173
4,A295527,A331472,129310.6,C153
2,A229369,A374391,152357.14,C118
2,A700534,A568827,135245.97,C47
1,A731259,A281654,83922.33,C160
4,A765934,A231956,183713.51,C197
2,A945534,A386221,111604.26,C37
4,A116763,A333641,173578.29,C11
3,A954370,A312406,32099.58,C181
3,A720788,A555384,30382.04,C162
5,A492619,A246139,132106.1,C39
2,A568400,A444269,84805.19,C191
1,A217608,A947351,146701.51,C123
5,A539613,A204008,132682.69,C160
5,A392688,A814485,78212.36,C19
2,A232505,A745206,127880.35,C194
2,A212836,A468894,49834.72,C36
3,A558981,A368486,43149.78,C60
2,A705296,A307404,10476.94,C23
4,A309669,A730968,171514.94,C62
2,A249999,A767447,30669.71,C130
3,A677317,A931554,187760.3,C26
1,A503377,A610655,26142.27,C80
2,A484415,A510541,130241.09,C141
5,A815721,A389550,76015.94,C148
1,A430933,A364665,163031.23,C191
2,A887118,A189718,9524.61,C109
2,A774668,A832972,66688.71,C174
2,A624431,A412737,58138.97,C20
4,A207035,A705527,85050.39,C183
1,A166751,A562078,78384.58,C19
5,A221743,A398099,61679.0,C163
3,A860601,A881030,114293.16,C61
4,A749050,A545404,65182.64,C184
5,A641333,A118905,119654.1,C128
2,A822452,A327260,44524.48,C76
2,A736912,A861262,53951.28,C3
4,A556958,A437938,53459.44,C80
2,A302541,A178244,184984.65,C34
5,A448487,A594477,194789.51,C29
2,A540023,A924678,27005.8,C88
5,A707180,A951641,94525.73,C28
3,A616433,A546345,191444.04,C189
3,A879802,A293785,36008.63,C173
3,A475650,A697335,35027.41,C39
5,A469846,A798869,169393.55,C198
5,A654230,A427547,50612.3,C197
3,A704829,A598615,151844.35,C1
5,A460544,A679992,133077.22,C131
4,A282328,A120444,132358.12,C171
3,A102950,A754948,31726.01,C7
5,A739950,A435661,41773.14,C108
2,A115582,A836296,150257.92,C198
4,A119638,A117808,185209.12,C52
5,A911993,A924678,13528.62,C166
3,A286147,A162981,170624.39,C129
5,A908373,A318020,109528.85,C61
1,A676998,A178665,141131.31,C148
1,A892575,A961683,129521.19,C51
3,A462598,A388068,198691.67,C195
3,A499285,A908087,170362.91,C91
4,A680419,A974868,73904.05,C152
2,A818479,A681926,34137.96,C174
5,A589599,A689709,101517.21,C14
5,A864403,A819291,146084.59,C200
1,A456861,A581154,197008.66,C87
4,A313203,A211030,63956.61,C13
4,A927173,A929092,90832.49,C174
3,A401131,A707725,95069.12,C162
2,A324921,A316959,125097.76,C3
1,A813227,A746076,148841.19,C153
3,A492978,A135650,191285.27,C1
1,A366697,A348862,111266.84,C69
4,A137876,A645286,117595.63,C8
2,A953863,A946882,190895.11,C39
2,A938583,A945641,173996.7,C47
5,A929419,A116996,148184.27,C145
2,A963649,A889678,127824.74,C89
4,A279417,A973463,167926.35,C41
3,A852683,A120039,176467.86,C54
1,A282487,A749257,193095.85,C102
2,A797829,A323781,164133.31,C126
3,A939995,A494738,21647.77,C43
1,A782172,A283590,78074.95,C195
3,A269735,A522028,59276.23,C192
2,A557353,A130980,147343.39,C52
3,A586211,A169386,135038.52,C107
3,A985502,A744042,87839.17,C11
2,A251782,A486919,98983.21,C133
3,A381863,A207943,47587.94,C99
3,A849442,A746778,23876.82,C127
2,A356827,A244751,80070.77,C119
2,A242503,A731545,59515.85,C153
3,A695510,A461504,145700.32,C126
1,A140392,A253342,26613.93,C177
3,A493153,A499684,162053.72,C89
4,A936092,A128118,25077.56,C162
4,A409934,A920010,190301.57,C65
5,A565649,A419147,141208.28,C36
2,A419963,A833394,127778.89,C176
5,A100160,A137399,15406.23,C42
1,A521949,A326455,193300.36,C111
4,A880923,A604765,70905.05,C32
1,A646452,A174134,8654.64,C123
4,A363747,A427857,131724.22,C15
5,A332385,A829160,52931.3,C31
4,A986198,A156706,104356.23,C139
4,A791661,A840057,142040.56,C142
3,A868517,A620841,64119.99,C39
4,A950932,A651604,6086.51,C4
5,A403472,A184356,80654.46,C55
5,A871199,A236270,120252.29,C57
3,A545101,A926229,45242.91,C124
2,A610870,A845579,10473.16,C76
4,A147322,A478004,189692.83,C193
4,A916860,A578582,90158.39,C33
3,A488825,A280947,5913.91,C155
5,A873922,A926304,72953.04,C151
4,A547446,A854292,49257.8,C77
4,A492270,A583304,184761.78,C159
4,A474264,A798183,114682.25,C171
5,A371382,A406547,87843.15,C163
2,A231108,A984401,18568.94,C96
1,A968745,A321541,66835.43,C123
4,A610530,A174162,177186.68,C183
1,A276577,A190050,143796.19,C152
4,A831299,A193916,168852.41,C133
1,A218727,A732030,21627.06,C170
2,A984277,A377878,117105.64,C133
1,A255044,A555810,89166.18,C200
5,A687206,A208421,81027.14,C37
4,A322933,A521146,185090.2,C123
5,A759981,A759005,126653.08,C63
3,A309833,A994579,31469.6,C42
1,A203030,A807571,9368.86,C139
2,A148063,A161892,115762.89,C28
3,A853340,A470472,59605.41,C7
4,A445922,A505366,148424.13,C57
2,A827138,A840350,121296.38,C12
5,A634335,A878138,63705.88,C19
3,A300238,A187319,71713.5,C82
1,A676452,A743832,77504.97,C107
5,A880418,A910073,9824.03,C49
3,A247910,A679871,53505.09,C16
4,A922289,A704535,176757.65,C174
2,A785445,A464590,199322.38,C153
3,A585227,A424873,22999.78,C199
3,A737266,A436790,49533.5,C198
2,A846570,A953182,49848.1,C99
3,A453885,A963171,177046.41,C17
4,A678981,A990804,16134.97,C77
4,A525618,A919856,143836.24,C125
3,A891940,A176579,127406.75,C34
4,A381600,A517514,44022.98,C16
1,A754788,A518081,52875.37,C120
5,A665681,A181848,112184.02,C56
4,A173749,A927777,24184.09,C64
3,A119559,A390920,140219.11,C110
4,A740862,A708835,72524.19,C111
3,A995740,A787181,108641.54,C81
1,A522766,A704638,107551.17,C161
5,A347683,A968183,44234.49,C76
2,A157972,A815908,52340.09,C102
3,A949104,A679635,15672.55,C47
1,A580657,A622335,5062.54,C4
1,A449895,A244123,128234.18,C49
3,A569020,A426735,186367.26,C37
3,A268018,A722614,77948.01,C138
3,A544626,A753353,186130.32,C78
5,A235377,A459252,49053.34,C28
3,A418608,A559315,13567.17,C177
2,A914811,A790324,146143.8,C151
2,A835043,A971048,196209.84,C139
4,A283104,A862246,13664.45,C10
3,A360515,A496682,74202.08,C119
1,A133139,A244075,174002.61,C172
5,A156536,A448679,164221.31,C157
3,A522334,A607697,187210.18,C170
2,A840020,A822673,164167.19,C40
1,A587824,A147200,145103.76,C148
3,A182524,A517719,134783.34,C43
3,A813670,A461696,44264.69,C106
4,A233551,A785053,154017.38,C67
5,A194820,A691617,96295.63,C122
4,A751316,A280337,75894.5,C46
4,A398895,A145089,33338.19,C51
3,A894556,A317926,116674.02,C58
5,A301566,A885386,127436.04,C186
3,A427237,A669161,86381.37,C194
2,A128755,A125774,65031.89,C176
2,A241441,A573002,154498.95,C173
3,A405404,A543824,130088.0,C76
3,A389830,A438092,66805.49,C150
5,A317528,A106581,33048.94,C110
3,A682424,A754288,55003.93,C44
2,A962982,A299219,122734.31,C189
5,A366421,A713709,194640.84,C149
1,A231188,A707346,160246.77,C103
2,A440466,A646775,10127.63,C79
4,A342937,A269645,131055.89,C182
5,A703630,A794309,107526.58,C190
1,A381589,A375732,34963.23,C73
3,A862921,A168599,61047.48,C164
5,A450191,A491749,109813.77,C62
4,A942419,A879795,111168.83,C182
5,A430590,A422238,144226.52,C106
5,A108975,A708295,124646.45,C197
2,A506302,A829328,79922.17,C151
2,A835756,A379042,124088.36,C63
3,A172229,A329163,63958.1,C44
5,A759432,A666737,177053.86,C102
2,A584458,A699725,99432.29,C81
1,A247064,A351427,121239.75,C164
2,A523841,A521700,11422.86,C159
4,A211987,A459282,73831.56,C133
5,A833120,A327722,167453.65,C181
1,A561449,A159647,24790.78,C60
4,A399328,A880661,180993.37,C81
3,A944901,A314076,15395.5,C82
1,A671761,A191676,9933.81,C160
5,A337801,A481226,148486.26,C52
1,A349360,A593377,181168.14,C198
1,A963085,A607009,69928.86,C162
2,A582541,A155678,107422.29,C193
3,A399162,A528914,100006.36,C110
5,A746909,A933071,173137.91,C188
2,A728621,A667981,181527.78,C199
4,A215012,A782073,180720.15,C127
4,A675165,A613940,101099.83,C13
5,A920406,A688780,18912.52,C124
3,A749691,A879030,119751.14,C35
1,A801624,A342629,81708.04,C170
4,A597225,A814181,111652.67,C1
2,A977537,A290574,193263.17,C160
4,A731395,A603799,160153.02,C138
2,A729199,A801034,57156.48,C105
5,A537267,A317211,161607.23,C16
4,A255311,A818171,23230.57,C51
1,A976135,A791368,118725.19,C185
2,A866383,A422280,80694.02,C22
2,A406837,A847550,99357.69,C153
4,A358368,A264259,72384.93,C195
1,A855364,A291950,152968.23,C151
5,A637809,A732333,16632.37,C111
4,A956619,A372570,66953.95,C3
4,A885407,A607309,83733.51,C16
2,A742351,A836100,179013.15,C161
4,A207209,A331937,195720.59,C42
5,A628954,A994555,84999.99,C112
1,A352531,A690729,119778.33,C39
1,A600899,A896482,178151.46,C111
5,A466507,A340906,138499.83,C114
3,A860354,A920345,170621.87,C51
2,A686983,A730948,27919.36,C7
2,A974171,A559235,135588.6,C87
5,A936450,A446266,192175.61,C161
1,A198045,A281989,171766.04,C111
4,A370570,A325222,77870.85,C80
1,A676989,A411469,139991.93,C148
3,A291726,A845617,52667.12,C184
1,A677596,A773808,139474.43,C109
4,A845535,A569722,101283.69,C113
3,A617094,A700525,158832.59,C168
3,A197560,A556749,44323.31,C89
3,A513459,A622538,170203.58,C30
4,A881855,A253322,188300.01,C114
3,A100773,A926407,157982.48,C131
4,A549280,A842220,181960.22,C139
5,A856419,A390679,80557.16,C36
5,A928899,A681388,42073.43,C18
5,A369160,A252442,165121.91,C133
5,A728342,A994725,19778.32,C112
2,A260220,A225292,166804.11,C111
3,A913734,A865381,15128.15,C90
4,A379932,A804039,178972.12,C2
3,A890786,A558988,187380.24,C99
3,A375373,A183691,187134.84,C96
5,A435098,A875456,147383.69,C145
1,A879041,A470386,56742.42,C150
4,A599859,A980811,59807.32,C82
2,A335106,A230408,94325.84,C124
3,A830004,A549489,76275.99,C151
2,A247543,A610440,26261.41,C71
1,A795297,A476204,52422.88,C74
4,A545603,A155815,70545.66,C65
5,A299378,A933085,113152.5,C109
3,A406243,A750895,10767.44,C181
5,A160530,A436032,78606.22,C70
1,A638004,A403088,129725.03,C75
3,A430380,A941564,57569.72,C118
2,A651672,A374945,59227.64,C60
1,A919606,A754515,51963.62,C13
5,A233513,A861483,65833.92,C24
3,A181137,A263476,88724.78,C103
4,A590759,A143471,142001.54,C192
3,A469680,A169556,109691.1,C42
3,A298520,A140508,153770.44,C36
3,A713739,A414739,44754.44,C166
1,A903325,A215587,140765.35,C137
3,A657856,A551978,65492.48,C77
3,A397341,A290136,175002.7,C29
5,A763757,A312982,106611.75,C7
4,A201689,A493075,146945.74,C30
2,A884864,A655862,145035.36,C65
4,A603623,A602697,24775.42,C13
3,A340481,A214447,45534.2,C63
3,A356141,A958270,172850.04,C146
2,A849682,A688118,191059.55,C163
3,A822669,A877324,169167.34,C90
4,A961991,A528658,113859.44,C85
1,A617303,A233462,92710.11,C156
5,A372695,A359208,126737.06,C111
2,A656046,A764924,136883.93,C120
5,A545088,A931895,195828.56,C32
1,A234389,A364584,195555.24,C164
2,A779554,A263261,194341.51,C18
4,A538380,A664454,135062.16,C31
2,A307751,A630217,199524.36,C109
3,A830111,A900145,192705.8,C98
2,A374333,A784862,176269.89,C156
1,A731094,A791656,86795.62,C82
2,A310303,A218643,53549.19,C24
2,A931945,A664654,53698.9,C16
4,A354152,A391770,91187.74,C54
4,A334398,A663084,143508.21,C19
2,A786007,A479473,82765.59,C57
3,A641415,A522948,144336.88,C136
2,A347969,A968856,56430.9,C90
2,A502703,A187770,113471.08,C108
1,A449407,A116862,34384.92,C181
5,A572046,A945110,27919.41,C53
